"","s=4.641589"
"2613",391005.319326581
"2614",349873.345735322
"2615",768660.913742817
"2616",673889.420279451
"2617",562331.384806864
"2618",1171291.1328286
"2619",494615.656314486
"2620",355208.233990687
"2621",536760.950035815
"2622",565995.513703729
"2623",817555.190774618
"2624",628115.632391003
"2625",225839.115793615
"2626",901295.523588421
"2627",273001.623143856
"2628",756323.044604257
"2629",442907.804573958
"2630",267479.758446225
"2631",311955.167951736
"2632",1124306.30863445
"2633",342587.936184204
"2634",387841.304611568
"2635",1638126.32492882
"2636",251084.479988443
"2637",778473.765884066
"2638",373254.214171888
"2639",1055001.50213423
"2640",420941.538245559
"2641",1559433.1628946
"2642",276054.988602824
"2643",1149304.8498712
"2644",1049638.13639418
"2645",584513.734389015
"2646",566527.422916541
"2647",319627.685431453
"2648",221878.767059865
"2649",924226.315050719
"2650",1850328.46178753
"2651",539629.536746798
"2652",860563.67382849
"2653",131751.455227045
"2654",1369205.88031166
"2655",1138801.80214285
"2656",429227.039824032
"2657",466614.261787497
"2658",396749.028624508
"2659",747918.388483278
"2660",292220.672918268
"2661",375661.153778724
"2662",483649.201487092
"2663",566588.972856858
"2664",556201.975997285
"2665",491961.043194047
"2666",495001.986169863
"2667",250726.137932025
"2668",712944.24905996
"2669",168561.298073563
"2670",285543.219666781
"2671",478797.666079438
"2672",533556.647303764
"2673",814644.279341467
"2674",216220.626921622
"2675",665411.348753434
"2676",326253.160826624
"2677",757677.972484428
"2678",638998.563864233
"2679",633586.951568679
"2680",17501.2063287196
"2681",185903.818865493
"2682",200758.094907225
"2683",237499.696091771
"2684",502800.580871652
"2685",1509106.00385348
"2686",719130.291565642
"2687",669935.557324362
"2688",967632.097953876
"2689",444315.484307261
"2690",465048.961575398
"2691",535924.629269477
"2692",472830.956987967
"2693",445494.59480903
"2694",562531.702039334
"2695",353061.950030207
"2696",360288.435861856
"2697",1458836.01218104
"2698",524277.4502654
"2699",450758.945279384
"2700",346234.78459378
"2701",648668.665310871
"2702",533153.800879045
"2703",640009.688118786
"2704",539587.121731589
"2705",425756.68044304
"2706",489952.176994647
"2707",304388.945137786
"2708",656694.595814027
"2709",423482.828318245
"2710",493562.108007824
"2711",317580.695022363
"2712",622047.199637755
"2713",402994.716965
"2714",786347.348628137
"2715",983338.987522668
"2716",735149.448650211
"2717",2189214.77363509
"2718",644384.300601786
"2719",106742.130488823
"2720",296935.915738723
"2721",203366.732454406
"2722",341410.125504722
"2723",1985396.48089883
"2724",432402.119953778
"2725",531324.103406424
"2726",409191.946304709
"2727",238292.198556717
"2728",692216.412097593
"2729",169538.609360512
"2730",317388.11263891
"2731",411778.233425451
"2732",472566.60975973
"2733",593118.905504496
"2734",97281.633894188
"2735",454519.512139063
"2736",555889.625373819
"2737",125334.755629737
"2738",217445.469911839
"2739",407388.430453798
"2740",279826.766839754
"2741",282971.061723231
"2742",519866.9713465
"2743",473632.372233889
"2744",138311.1666595
"2745",238707.484882664
"2746",487379.14617296
"2747",536451.929919958
"2748",184118.5901533
"2749",197089.952838447
"2750",365757.372930896
"2751",153377.390346668
"2752",269213.171020959
"2753",586790.065526914
"2754",513089.217410989
"2755",526310.56048695
"2756",270732.150810246
"2757",699579.148990547
"2758",765626.464032288
"2759",2112255.92405594
"2760",453154.47683761
"2761",245511.4079757
"2762",866357.57343694
"2763",423266.82203605
"2764",208273.536852292
"2765",247017.023956229
"2766",139533.781996655
"2767",958760.475646757
"2768",824287.685917716
"2769",437429.055309597
"2770",22693.9244684954
"2771",282893.912220674
"2772",281908.997900662
"2773",751445.760926285
"2774",403839.062453985
"2775",145953.09023108
"2776",486118.789453022
"2777",672514.469106752
"2778",100187.225394651
"2779",298252.423351901
"2780",835166.85592852
"2781",980987.109176963
"2782",481540.77814099
"2783",438091.380154935
"2784",287060.390316914
"2785",399491.854419684
"2786",321815.226525666
"2787",699742.036597986
"2788",1129351.2704183
"2789",867132.762524991
"2790",478746.926710618
"2791",402052.372567006
"2792",302964.680048754
"2793",570670.015915567
"2794",510318.71793975
"2795",417897.082892539
"2796",665089.300301572
"2797",544436.576835592
"2798",299441.828964804
"2799",128084.323784551
"2800",679202.187497152
"2801",144061.694135564
"2802",310426.113558719
"2803",651737.440854692
"2804",451793.086817188
"2805",353580.2584217
"2806",333607.923693111
"2807",262937.29317242
"2808",146077.861359034
"2809",711004.516026241
"2810",281750.929123085
"2811",379900.082415431
"2812",170178.214657248
"2813",380230.812581687
"2814",261307.812968126
"2815",284120.109947665
"2816",606247.124419363
"2817",687088.153043006
"2818",368077.831710246
"2819",630432.795046665
"2820",346346.595077746
"2821",1475859.37811265
"2822",687042.56191473
"2823",263741.9135997
"2824",603727.730217049
"2825",467861.184858481
"2826",560242.302781579
"2827",199397.038510997
"2828",432394.670469291
"2829",1063603.20114464
"2830",143643.199525309
"2831",162191.972491379
"2832",375432.227260297
"2833",646030.342230241
"2834",467366.238531662
"2835",181894.542245159
"2836",619526.162403469
"2837",525133.984122355
"2838",290473.615172774
"2839",599546.408606158
"2840",289345.28107512
"2841",714918.80418398
"2842",619315.664018988
"2843",289455.883501275
"2844",369276.731023334
"2845",643885.583010862
"2846",516783.077218153
"2847",429852.229322994
"2848",136364.343551238
"2849",368229.584222447
"2850",577246.807916423
"2851",573887.273306951
"2852",539577.297724987
"2853",819984.740551479
"2854",214569.645412237
"2855",368386.478425341
"2856",1105607.20708428
"2857",363967.556676703
"2858",1230265.36444875
"2859",368987.392271674
"2860",966268.718391249
"2861",136611.656069693
"2862",548060.507985343
"2863",547666.685939319
"2864",198058.175648872
"2865",308404.645785559
"2866",303284.07136831
"2867",308993.263246717
"2868",689265.288358528
"2869",510041.031890892
"2870",614263.835114365
"2871",595125.970836426
"2872",415189.272828644
"2873",652565.303234701
"2874",640913.150952808
"2875",852991.582474406
"2876",291330.137566494
"2877",563822.782904682
"2878",122982.616458556
"2879",791025.177349403
"2880",2219369.70135233
"2881",685719.859394013
"2882",431941.173733257
"2883",850560.757278215
"2884",405832.580042337
"2885",863286.361723386
"2886",558116.08160063
"2887",2149650.40016563
"2888",465692.567643316
"2889",942112.259976789
"2890",174184.737493683
"2891",577932.786446583
"2892",181178.869775577
"2893",537646.381446473
"2894",793365.141211572
"2895",306557.349522713
"2896",476693.881311216
"2897",255497.058512689
"2898",838536.452085295
"2899",1001127.09653684
"2900",467800.177982751
"2901",339285.168648598
"2902",593026.277396975
"2903",895217.01014219
"2904",641895.610938751
"2905",943900.317362373
"2906",162672.554583618
"2907",316767.915430624
"2908",484259.298427551
"2909",357400.04192034
"2910",307674.932947804
"2911",1637887.69283698
"2912",187572.172947734
"2913",948377.571026855
"2914",246914.97241029
"2915",812528.770917334
"2916",323960.206127646
"2917",679527.251164729
"2918",252633.696965204
"2919",1163985.38303875
"2920",349447.082681841
"2921",493508.327502385
"2922",229769.064539802
"2923",263886.818623339
"2924",469685.002857316
"2925",261711.908401345
"2926",701363.728432316
"2927",824109.488961023
"2928",996838.927353304
"2929",472733.618060223
"2930",287997.201183995
"2931",456637.456123428
"2932",471832.142846834
"2933",323393.37430722
"2934",449139.434268098
"2935",217410.350198012
"2936",153476.26801658
"2937",202962.604316031
"2938",686741.90046986
"2939",784927.307001938
"2940",398554.516332281
"2941",1519462.48017895
"2942",1013584.23774182
"2943",207532.146805025
"2944",1168671.2566234
"2945",156253.851332745
"2946",476083.75865878
"2947",304733.396288088
"2948",205566.775305272
"2949",385592.087851894
"2950",437195.988970816
"2951",753983.870405547
"2952",926310.615994292
"2953",367224.678247667
"2954",420543.918397154
"2955",786397.759108259
"2956",364868.233076673
"2957",211202.736587371
"2958",913242.556769444
"2959",190834.218393469
"2960",640533.945156364
"2961",733005.324742015
"2962",398347.135964247
"2963",467870.874303042
"2964",1406683.12707148
"2965",643037.221799395
"2966",348699.285995724
"2967",662250.650030148
"2968",565571.680832064
"2969",598074.596816407
"2970",1209557.46431597
"2971",166093.489244042
"2972",586311.535497151
"2973",486051.372135079
"2974",997480.929347333
"2975",379370.813826188
"2976",1129389.93590816
"2977",210927.349240943
"2978",1460420.0896322
"2979",435517.974244456
"2980",437875.395778668
"2981",1262160.8241633
"2982",477635.368696052
"2983",284215.01033961
"2984",496707.618154469
"2985",521634.363785779
"2986",683644.185318573
"2987",459242.627140842
"2988",489923.174205533
"2989",1039150.35824444
"2990",273267.16632887
"2991",344109.026121606
"2992",1165879.72136351
"2993",402478.964902978
"2994",892084.49242015
"2995",267006.586512188
"2996",128191.441224908
"2997",615157.337856168
"2998",145715.897143724
"2999",304665.353964618
"3000",561513.31392914
"3001",560023.250861333
"3002",861876.323479936
"3003",839631.901550397
"3004",767651.49974969
"3005",965932.013796214
"3006",524479.246090222
"3007",655094.955222315
"3008",366579.981647623
"3009",314793.035879014
"3010",414583.023279443
"3011",596670.834719619
"3012",478267.134394825
"3013",583056.910893325
"3014",1448913.19355449
"3015",612926.521960585
"3016",262614.290276158
"3017",395721.586795548
"3018",323618.00690771
"3019",354988.442333757
"3020",341720.706541827
"3021",539080.670278038
"3022",477139.348411403
"3023",704167.955446101
"3024",350414.502086657
"3025",256346.282286719
"3026",640523.512835492
"3027",483035.897895844
"3028",672699.141019086
"3029",421357.448718247
"3030",361840.947071933
"3031",316344.800224381
"3032",268976.065312681
"3033",595310.985844397
"3034",468963.501635464
"3035",627047.915005763
"3036",1284987.65212618
"3037",288547.073054176
"3038",254148.125644007
"3039",116843.961485824
"3040",698657.354379943
"3041",257544.505602134
"3042",312935.433959762
"3043",443213.067764457
"3044",710296.405077273
"3045",318889.886725616
"3046",207078.418791546
"3047",365213.481075694
"3048",426711.112549027
"3049",345674.997364967
"3050",502699.764792387
"3051",663435.290384636
"3052",295631.93452159
"3053",163133.353411518
"3054",630178.836509913
"3055",425432.458241889
"3056",785116.582141003
"3057",622088.920341213
"3058",779769.712868427
"3059",234344.795225638
"3060",506144.954660619
"3061",457824.698676446
"3062",1330062.95996002
"3063",333304.72184777
"3064",1056571.0847448
"3065",2565276.16546322
"3066",210660.654722856
"3067",3914.8767499782
"3068",862702.663558013
"3069",537427.64898569
"3070",517905.184295783
"3071",320016.311018056
"3072",288237.617766927
"3073",259359.249767663
"3074",422248.845062705
"3075",826855.039056435
"3076",441722.802223352
"3077",590911.295922188
"3078",942391.480604557
"3079",361035.894180872
"3080",628198.265373589
"3081",448085.357421331
"3082",415044.643126519
"3083",348326.615356873
"3084",383005.949760518
"3085",436669.929696199
"3086",462086.821988788
"3087",318588.440299935
"3088",367571.669908166
"3089",128483.555990466
"3090",274481.319240137
"3091",444595.187031857
"3092",411171.75235476
"3093",666858.260450198
"3094",435144.860289192
"3095",1556465.09141325
"3096",480239.90098497
"3097",548104.304771486
"3098",469468.770018906
"3099",462320.333994061
"3100",486480.927515574
"3101",300585.651640959
"3102",384163.207154807
"3103",169401.373894562
"3104",88163.712180832
"3105",311547.470353697
"3106",317667.625573414
"3107",649101.670131464
"3108",379538.174986594
"3109",166845.444649371
"3110",286464.078195696
"3111",210539.009397319
"3112",356009.345616608
"3113",740477.781961004
"3114",451709.761400127
"3115",327682.565245075
"3116",567430.751677477
"3117",370263.555815567
"3118",128450.835024602
"3119",484702.146227413
"3120",864581.025234353
"3121",704129.594594063
"3122",706177.658946864
"3123",402642.6575414
"3124",465716.930918205
"3125",506462.144899272
"3126",447503.341639491
"3127",602562.441809519
"3128",189418.657502796
"3129",1412969.47911786
"3130",639768.031626949
"3131",164311.57288554
"3132",517123.376197304
"3133",1239709.74911564
"3134",494993.279660635
"3135",845783.484491789
"3136",419749.645726066
"3137",510246.906657554
"3138",483366.4981578
"3139",448654.309284692
"3140",467326.365789477
"3141",433316.850830961
"3142",330935.720820458
"3143",519534.597760699
"3144",184713.932333899
"3145",277302.206432715
"3146",471654.865348096
"3147",499283.532090542
"3148",625929.940231858
"3149",417393.649563358
"3150",1038077.75094624
"3151",406451.252957392
"3152",557606.319159079
"3153",545205.43354085
"3154",402900.658915367
"3155",260888.010031135
"3156",388545.553827248
"3157",437018.872448428
"3158",1354092.02468864
"3159",522821.71802547
"3160",506125.274163437
"3161",360639.045334109
"3162",204566.170325072
"3163",461294.957260073
"3164",681857.564341203
"3165",574448.80888377
"3166",235608.937488891
"3167",504442.704325036
"3168",433389.659458022
"3169",688654.95363644
"3170",639658.105520469
"3171",549713.769067678
"3172",690644.913344069
"3173",419169.689805739
"3174",567054.882230505
"3175",431525.012762466
"3176",559334.917141179
"3177",985915.823443913
"3178",339301.452184138
"3179",320732.909294387
"3180",602300.67749528
"3181",442929.356247324
"3182",261633.202297043
"3183",218237.527984783
"3184",772715.481387035
"3185",607368.44254874
"3186",761898.12021039
"3187",194913.104261225
"3188",308916.01384796
"3189",1129883.44570377
"3190",572822.263339162
"3191",277581.220416696
"3192",214531.217044068
"3193",176081.470126296
"3194",710440.73835719
"3195",272807.975991599
"3196",178024.981979028
"3197",570306.265409891
"3198",1031482.14039096
"3199",636524.022430109
"3200",207825.099141501
"3201",949459.653916729
"3202",548533.803807478
"3203",259192.192504826
"3204",605220.072864639
"3205",890229.970648045
"3206",314805.247729173
"3207",337450.463416058
"3208",211722.647386757
"3209",1554221.40507864
"3210",794624.896636785
"3211",630088.577911683
"3212",935035.101121307
"3213",275083.063760995
"3214",396484.008751419
"3215",481132.402263042
"3216",699460.926048598
"3217",365917.856897203
"3218",1270848.60913757
"3219",781723.099805071
"3220",405524.985966205
"3221",598796.334572451
"3222",717522.312538488
"3223",112111.261261327
"3224",528104.523400519
"3225",127104.726610867
"3226",730233.689285676
"3227",847064.886131398
"3228",566042.619472886
"3229",560280.209667095
"3230",476515.052625466
"3231",771148.355151693
"3232",480710.361750983
"3233",265423.923599258
"3234",215156.131948206
"3235",170525.933774239
"3236",431956.854486342
"3237",827666.630975723
"3238",277392.110146954
"3239",1451349.46000263
"3240",293659.499913698
"3241",839742.886342346
"3242",573828.4892208
"3243",208070.39772465
"3244",934733.927965064
"3245",331364.072240747
"3246",486174.682090192
"3247",126262.468548514
"3248",466905.33735401
"3249",1115010.89386062
"3250",213474.658023194
"3251",1293924.12741233
"3252",919385.633363723
"3253",492845.624891879
"3254",707526.130675986
"3255",130912.877510577
"3256",236892.049013745
"3257",876067.19543786
"3258",529461.700423055
"3259",1044917.26739591
"3260",757667.390292734
"3261",239248.734854018
"3262",256575.362513087
"3263",795974.039203056
"3264",1022522.16133907
"3265",412916.038185137
"3266",567272.174268923
"3267",388937.721748404
"3268",301776.268295271
"3269",350364.337577136
"3270",417231.935596588
"3271",1176249.15858035
"3272",371580.12624612
"3273",1022845.24713561
"3274",616424.933560179
"3275",221054.065706974
"3276",667488.038866698
"3277",335305.015263709
"3278",638592.534796112
"3279",521548.362196744
"3280",114741.471701152
"3281",55943.9971312474
"3282",365941.635921492
"3283",289461.734445964
"3284",1170426.73142983
"3285",367270.387218917
"3286",163303.058553912
"3287",772858.340001393
"3288",166797.711262142
"3289",726206.92826433
"3290",551013.165923728
"3291",1022045.09000795
"3292",713611.098577107
"3293",457625.354825321
"3294",299603.368431251
"3295",413212.029958821
"3296",310696.668127461
"3297",476890.529380351
"3298",434298.130135398
"3299",292135.46001758
"3300",157427.883346624
"3301",588049.072495035
"3302",457236.001792023
"3303",477190.559769817
"3304",379639.302763167
"3305",341271.932745467
"3306",182812.619521031
"3307",926817.683358241
"3308",766652.346806426
"3309",193884.016939315
"3310",363584.519597401
"3311",1402030.3572266
"3312",266494.850508074
"3313",675266.477904811
"3314",476882.822999578
"3315",608486.486036015
"3316",962219.132120411
"3317",274080.345804811
"3318",126300.577216016
"3319",367121.900930875
"3320",704139.214403239
"3321",792385.309401419
"3322",1362969.88988557
"3323",198087.041879388
"3324",346947.000800724
"3325",778441.891673446
"3326",542866.64704348
"3327",1138006.62599238
"3328",100201.257853575
"3329",629547.247259626
"3330",445039.478665412
"3331",252040.714990389
"3332",353422.471713782
"3333",605400.024710104
"3334",248713.217266728
"3335",442713.218263085
"3336",778781.662652375
"3337",353903.75974
"3338",2075432.57511815
"3339",489251.298163596
"3340",378526.388489196
"3341",493081.766261804
"3342",256813.412291958
"3343",416172.01735349
"3344",421099.085207317
"3345",196134.104027573
"3346",730304.878496528
"3347",486572.584456105
"3348",648978.221249974
"3349",190904.603858012
"3350",175467.09076225
"3351",229576.70747989
"3352",309718.50036861
"3353",372313.467849241
"3354",487309.774244338
"3355",296790.377040145
"3356",1111458.31634939
"3357",499369.901761333
"3358",400727.43690653
"3359",439243.1840622
"3360",648321.595794345
"3361",358602.646141084
"3362",418371.139456019
"3363",1251532.92743571
"3364",385438.616934369
"3365",203836.958113579
"3366",606895.330118055
"3367",229156.108419186
"3368",675389.646473109
"3369",459052.705811688
"3370",646146.565150129
"3371",256390.134317956
"3372",1381824.56396862
"3373",435342.436233733
"3374",933527.282244553
"3375",349912.595294543
"3376",1474083.10906855
"3377",609501.971408062
"3378",878106.745784263
"3379",221809.834283202
"3380",294777.065820933
"3381",1668256.83682875
"3382",230756.388636705
"3383",601671.867643627
"3384",580790.783343154
"3385",1232178.3946494
"3386",360659.773180773
"3387",484745.785350305
"3388",197724.048513739
"3389",490340.268423236
"3390",811466.356503512
"3391",595696.98293899
"3392",397103.660146296
"3393",270060.867842424
"3394",390468.767390818
"3395",184045.219700203
"3396",597096.456806719
"3397",458592.57254723
"3398",619551.239657182
"3399",173387.088541546
"3400",467596.521088472
"3401",379981.89196964
"3402",568284.176564718
"3403",1101600.39854004
"3404",634987.279733082
"3405",384754.894012075
"3406",828512.023907218
"3407",179045.690090873
"3408",580935.960302516
"3409",400493.363719646
"3410",502947.849608345
"3411",906720.749154979
"3412",358943.080138297
"3413",879421.292730055
"3414",184540.309648129
"3415",744492.248103116
"3416",1028708.36192844
"3417",256291.279333997
"3418",447505.511596484
"3419",134665.381314252
"3420",245637.928683251
"3421",1748461.91667584
"3422",326444.3634951
"3423",395497.93142511
"3424",383111.138269557
"3425",703993.028307323
"3426",213026.184977474
"3427",234004.929434005
"3428",151739.672332109
"3429",430945.332804418
"3430",600550.977983315
"3431",648949.204615953
"3432",696376.233762457
"3433",644974.452371172
"3434",687355.451318931
"3435",531591.706881217
"3436",179013.639203426
"3437",300360.013069409
"3438",189806.758114517
"3439",406835.495914208
"3440",418117.154810252
"3441",965439.402025269
"3442",190155.110503587
"3443",452764.209185129
"3444",266675.106163438
"3445",664115.623647446
"3446",464941.970412306
"3447",727905.147185871
"3448",371384.367125599
"3449",501116.565772783
"3450",217385.800681672
"3451",1070327.86199302
"3452",1078574.89150309
"3453",281724.24605378
"3454",878504.375194642
"3455",428236.873281729
"3456",387492.340894036
"3457",169690.712132001
"3458",179036.833961563
"3459",962326.3738884
"3460",463772.694106527
"3461",680917.360458723
"3462",652949.80459583
"3463",239508.532174926
"3464",642633.203547796
"3465",355260.011795125
"3466",652367.529852787
"3467",381454.164909122
"3468",424416.904724536
"3469",408120.121925389
"3470",473254.724908948
"3471",437336.352745837
"3472",378925.746344522
"3473",966890.000305511
"3474",1122551.52791242
"3475",312152.176449349
"3476",525319.614453737
"3477",291481.929153856
"3478",995899.412537694
"3479",661778.737907504
"3480",738333.644335566
"3481",483498.872795023
"3482",599770.283687881
"3483",447410.045472914
"3484",642355.730596638
"3485",259548.15598267
"3486",499463.804393841
"3487",453506.405876661
"3488",127334.461357725
"3489",508326.959241314
"3490",498449.02483965
"3491",731293.605132664
"3492",416345.818338409
"3493",885239.559792434
"3494",399853.022892087
"3495",499566.082662773
"3496",441608.886845485
"3497",444201.759489394
"3498",153386.080140447
"3499",758186.115611527
"3500",552246.156167234
"3501",363875.027066507
"3502",453997.667590077
"3503",679459.282542572
"3504",578841.627964524
"3505",511128.441414846
"3506",153363.253226614
"3507",719140.054623949
"3508",450219.869267661
"3509",359751.127966235
"3510",419511.547596503
"3511",740930.968758328
"3512",340260.57264969
"3513",422676.566719757
"3514",524656.34523505
"3515",1164030.95635023
"3516",906420.729359065
"3517",1176497.32260939
"3518",347719.400756577
"3519",271081.668958515
"3520",1039242.02134789
"3521",502647.233330558
"3522",527645.922067153
"3523",216902.826808098
"3524",408896.253504395
"3525",1325842.15733229
"3526",959017.285672336
"3527",302353.625274488
"3528",1134964.61914302
"3529",256044.900910597
"3530",453598.738374145
"3531",1018612.02911591
"3532",788247.643827432
"3533",176629.973790827
"3534",510943.217370241
"3535",469543.136491338
"3536",317955.877752917
"3537",501428.422118374
"3538",507677.760528846
"3539",415265.959518838
"3540",168710.068304866
"3541",504696.752485368
"3542",1163432.303391
"3543",314397.533492906
"3544",441930.445227338
"3545",287645.732161057
"3546",331315.676311481
"3547",351228.31105711
"3548",394270.396392413
"3549",290156.660015941
"3550",505623.223326689
"3551",477788.570449252
"3552",440462.77787538
"3553",897310.810995716
"3554",183526.495187706
"3555",708307.240131793
"3556",209239.460067415
"3557",747838.858348647
"3558",332434.249704788
"3559",606668.285053086
"3560",188795.385269988
"3561",393214.905503223
"3562",546245.511227017
"3563",537152.811203995
"3564",408012.088784646
"3565",339220.85375496
"3566",607805.835047097
"3567",427973.358695851
"3568",451213.835662449
"3569",648718.787918187
"3570",219083.113988283
"3571",528938.453746302
"3572",530622.388776075
"3573",374070.911198507
"3574",695733.133637718
"3575",571562.231504924
"3576",296063.334257706
"3577",420688.851423981
"3578",668151.704646737
"3579",177060.413552721
"3580",916537.326627558
"3581",442022.345374135
"3582",263135.98125667
"3583",1144542.09576031
"3584",230729.557665611
"3585",271879.543353659
"3586",441101.665511935
"3587",293963.209482128
"3588",378404.838843383
"3589",259467.138733792
"3590",245354.190210745
"3591",483530.556581701
"3592",515507.986630118
"3593",852006.728928667
"3594",99103.2850263757
"3595",477536.350235065
"3596",384219.199668127
"3597",652258.018692467
"3598",573408.637705866
"3599",386066.056377437
"3600",438093.578543803
"3601",275543.501611807
"3602",608333.091559618
"3603",601502.829643352
"3604",213698.067495178
"3605",402943.859158229
"3606",293837.444119155
"3607",497186.514302056
"3608",167570.623635014
"3609",1877562.74540173
"3610",330538.052649533
"3611",285778.227883908
"3612",398224.702489253
"3613",61664.089186039
"3614",218897.658170538
"3615",1909120.41667522
"3616",336999.089531565
"3617",864328.317247018
"3618",633002.311467893
"3619",329445.867098065
"3620",396862.668165361
"3621",2149259.12271421
"3622",617655.649849202
"3623",297116.729187888
"3624",120327.736497155
"3625",345996.072293256
"3626",240536.836689595
"3627",513830.713260721
"3628",581563.555206041
"3629",592739.407487873
"3630",727713.152224588
"3631",728364.381764971
"3632",94154.2694945768
"3633",400426.676020364
"3634",468556.728535428
"3635",698044.504211219
"3636",741929.812861375
"3637",202450.064280626
"3638",986777.49778042
"3639",419803.063239269
"3640",431905.084608685
"3641",963505.853348763
"3642",538523.229735069
"3643",371443.518381756
"3644",329572.402844999
"3645",444075.966767038
"3646",535781.108195739
"3647",215723.365664848
"3648",478765.921860551
"3649",402730.799817035
"3650",1325443.0420246
"3651",407338.52247188
"3652",257937.477457993
"3653",486406.439419015
"3654",497551.421232308
"3655",475161.197567639
"3656",505413.962898942
"3657",612703.612776852
"3658",587734.044130874
"3659",1347315.9916552
"3660",561976.445960766
"3661",118472.659922738
"3662",435330.905283032
"3663",474923.713294678
"3664",383724.560767097
"3665",365619.30707299
"3666",904170.698321365
"3667",482650.068656105
"3668",532209.84436261
"3669",550346.057122393
"3670",715105.971241125
"3671",431119.021021475
"3672",290236.265842601
"3673",260450.808246846
"3674",694523.357892561
"3675",363946.934703735
"3676",583289.962786609
"3677",467575.987154118
"3678",157314.438551376
"3679",761221.622808981
"3680",1714966.74974553
"3681",278612.590490325
"3682",873453.69510092
"3683",699749.249654959
"3684",388579.281898376
"3685",465404.40538141
"3686",342887.809435248
"3687",284264.940617613
"3688",551914.931234666
"3689",559615.724258109
"3690",446292.610496707
"3691",588684.771245894
"3692",689474.488126414
"3693",590771.17610407
"3694",222862.007121816
"3695",1400783.9116591
"3696",615272.928009804
"3697",329503.994589882
"3698",429145.67542876
"3699",892779.282668222
"3700",669644.98646681
"3701",1120745.34307182
"3702",922268.242547895
"3703",640079.576361754
"3704",1049218.01155151
"3705",313268.983096363
"3706",531708.19486223
"3707",236087.686789753
"3708",286781.041052954
"3709",285059.333444201
"3710",380982.468838345
"3711",423467.125834234
"3712",164986.393501281
"3713",621354.153976316
"3714",165096.955648275
"3715",559638.504458694
"3716",496209.305389624
"3717",495975.013704514
"3718",429851.12657402
"3719",466840.719506046
"3720",472486.922474825
"3721",219907.334778123
"3722",64921.2386867727
"3723",292848.898340467
"3724",886510.024202459
"3725",283810.885774927
"3726",557871.529010154
"3727",1051621.10488443
"3728",451735.185089432
"3729",279079.588448443
"3730",942550.54093279
"3731",575247.595593997
"3732",922340.303461959
"3733",447197.927996463
"3734",843369.026031971
"3735",612369.913817847
"3736",522286.052096085
"3737",245606.409298506
"3738",347925.860430714
"3739",331300.108975687
"3740",173889.736096948
"3741",910304.640303537
"3742",410499.665001601
"3743",477026.675234373
"3744",431822.167312514
"3745",237232.168672497
"3746",313831.912401942
"3747",383360.61174286
"3748",633498.434811951
"3749",687037.922264052
"3750",371204.598236251
"3751",960437.751339693
"3752",224581.004641849
"3753",560263.936359519
"3754",465170.537741172
"3755",511027.424662398
"3756",42872.1423205601
"3757",822514.061521478
"3758",546086.945278036
"3759",825493.277394694
"3760",1126517.04764811
"3761",493074.189377649
"3762",513233.174896108
"3763",647850.974892442
"3764",405889.358650871
"3765",300572.039736742
"3766",625365.215353105
"3767",921208.574168478
"3768",354799.045038913
"3769",822564.814146165
"3770",451046.20942097
"3771",175387.081640007
"3772",479833.702717728
"3773",345025.958198091
"3774",534678.575217277
"3775",387035.124563641
"3776",345241.640590686
"3777",437629.180471097
"3778",327034.520239594
"3779",400276.17487422
"3780",232458.231581343
"3781",1014621.68043002
"3782",434365.381690314
"3783",322753.643677835
"3784",346606.306030907
"3785",2026877.51373205
"3786",282816.114824859
"3787",2244833.65843655
"3788",806920.11470056
"3789",1235432.79059624
"3790",377732.65495217
"3791",326120.531297238
"3792",1426650.61113642
"3793",762886.949553665
"3794",1230458.01464921
"3795",856239.877976577
"3796",191392.127847432
"3797",308174.804849676
"3798",273265.365833899
"3799",546766.565080599
"3800",387407.87805319
"3801",236498.935959398
"3802",305038.418001369
"3803",742516.555445293
"3804",1426729.30507814
"3805",835350.880269387
"3806",227643.420390035
"3807",377489.399425327
"3808",444882.92245352
"3809",656669.333931895
"3810",777354.144723215
"3811",419575.491444935
"3812",568833.847746753
"3813",1257590.87219512
"3814",858436.297916792
"3815",274126.906125866
"3816",316062.868158811
"3817",554921.155425315
"3818",247392.144773352
"3819",416926.791565518
"3820",881530.884456744
"3821",647418.088561623
"3822",652890.445893963
"3823",481703.21249779
"3824",465989.805268986
"3825",160657.795672613
"3826",219121.780911534
"3827",679876.308130014
"3828",443531.402357673
"3829",795112.144437404
"3830",1501143.20161211
"3831",234050.191851785
"3832",367104.033023271
"3833",1037085.59417377
"3834",591012.40480461
"3835",512112.042174825
"3836",675954.874049878
"3837",201518.246848703
"3838",1201235.06699937
"3839",1007542.65657346
"3840",813027.994230206
"3841",394066.995831755
"3842",412053.165977845
"3843",435021.554317761
"3844",208054.34807693
"3845",721669.423487067
"3846",157218.316478112
"3847",275002.927837913
"3848",778545.523565323
"3849",209794.901077241
"3850",1325120.82791501
"3851",495853.87154858
"3852",290660.544142316
"3853",423259.935798927
"3854",571638.58874999
"3855",705961.528931885
"3856",1337155.56929127
"3857",439987.324898559
"3858",967330.96783899
"3859",483434.93226429
"3860",392139.152965857
"3861",1373160.5347527
"3862",366655.740858041
"3863",509777.568860634
"3864",396488.647449996
"3865",443500.116779205
"3866",355688.454523225
"3867",297452.721568747
"3868",566750.313431985
"3869",787191.197596903
"3870",891299.594153576
"3871",496283.026065196
"3872",738789.738210336
"3873",971909.099448119
