"","s=0.01"
"2625",374428.730466911
"2626",595763.379055647
"2627",381883.708244464
"2628",679088.205772746
"2629",421685.854341367
"2630",484139.987284953
"2631",387400.114793134
"2632",461243.542527381
"2633",312395.385555869
"2634",449069.211824161
"2635",1132874.41190733
"2636",324127.084430514
"2637",799371.94008018
"2638",371828.791987946
"2639",417501.082619646
"2640",426939.687514792
"2641",987154.005673187
"2642",436151.329551954
"2643",843243.395674919
"2644",609248.159089337
"2645",404621.173432569
"2646",392198.546419585
"2647",316157.102052395
"2648",345857.16257601
"2649",483093.069888439
"2650",795578.806696029
"2651",598737.420752025
"2652",974927.038550573
"2653",311692.033812884
"2654",776007.214382671
"2655",744467.238673728
"2656",509147.203090236
"2657",402075.450677254
"2658",555225.872279172
"2659",410840.252772501
"2660",429682.414290085
"2661",553165.127129988
"2662",388297.869839742
"2663",487824.338069143
"2664",645523.781973126
"2665",475742.59626665
"2666",394391.763839131
"2667",350679.15582888
"2668",469479.478872111
"2669",336332.096889315
"2670",289365.001083548
"2671",358266.200967126
"2672",404506.177463452
"2673",797776.521312726
"2674",361130.913144264
"2675",570269.69825172
"2676",326279.368032436
"2677",800103.888782648
"2678",512117.554404295
"2679",414720.403862369
"2680",261344.952599993
"2681",264576.720229001
"2682",272267.231096574
"2683",282553.781348702
"2684",327109.401978524
"2685",1399314.64407665
"2686",473754.777930855
"2687",820992.331449682
"2688",638135.36515219
"2689",613414.809941721
"2690",582756.284384545
"2691",577535.119920902
"2692",345666.744581754
"2693",534144.427588755
"2694",650199.214485352
"2695",344844.813552319
"2696",537712.479724852
"2697",754531.108075715
"2698",523197.642484347
"2699",541001.732342559
"2700",508136.640101597
"2701",472712.726106725
"2702",536439.843643587
"2703",565392.092996819
"2704",459741.203575888
"2705",483763.470189323
"2706",529708.747909212
"2707",410635.540984342
"2708",651215.805617072
"2709",295727.69247217
"2710",390256.434827426
"2711",429625.831110103
"2712",614717.702516258
"2713",437147.70859438
"2714",427421.215036164
"2715",951694.819503334
"2716",459821.182259017
"2717",1249070.20881598
"2718",480508.95733779
"2719",334107.307531807
"2720",336461.956258308
"2721",362623.219342859
"2722",314959.318225961
"2723",2782812.82180296
"2724",567231.132917566
"2725",416989.416967
"2726",399609.561948486
"2727",294321.782046537
"2728",591162.538008601
"2729",368235.034924053
"2730",418711.532215795
"2731",353194.99096586
"2732",277591.948240614
"2733",531361.059483323
"2734",290327.70180265
"2735",303440.629978817
"2736",504318.335675029
"2737",300859.358482255
"2738",349370.925442725
"2739",551406.946267133
"2740",291781.440411666
"2741",454875.730901902
"2742",353950.46318882
"2743",362427.0859943
"2744",335915.784476124
"2745",345964.380792084
"2746",403889.579183235
"2747",379017.993195197
"2748",389871.25022537
"2749",301475.149585946
"2750",486578.761923489
"2751",304231.189530118
"2752",422048.300777744
"2753",416035.945389524
"2754",402762.61493658
"2755",402762.61493658
"2756",347685.431881325
"2757",602507.510966456
"2758",410537.766584226
"2759",1703514.57480881
"2760",420803.938459629
"2761",335651.337444337
"2762",835922.441478265
"2763",515239.115643652
"2764",317745.450740281
"2765",378705.566815497
"2766",304147.254855701
"2767",593828.6419806
"2768",495910.343493959
"2769",350567.504641315
"2770",261341.698487726
"2771",412759.752134097
"2772",360951.290644665
"2773",378202.303223678
"2774",584707.782245489
"2775",318478.747033796
"2776",569584.953687748
"2777",467107.845208797
"2778",316151.059550395
"2779",329508.517029146
"2780",732454.577032072
"2781",701773.281688306
"2782",345381.091015753
"2783",464477.963189145
"2784",311711.164998782
"2785",287613.829811878
"2786",389525.793550922
"2787",497932.993527581
"2788",1189226.17344998
"2789",537700.874588898
"2790",495561.635376414
"2791",489673.244024514
"2792",478425.85195718
"2793",397670.278018744
"2794",502813.314221577
"2795",479592.086411991
"2796",350214.567142479
"2797",310154.780346295
"2798",282495.6301744
"2799",289076.443340566
"2800",492788.138458287
"2801",265036.480502677
"2802",373420.077955038
"2803",607659.772927833
"2804",345081.428404267
"2805",395114.585847739
"2806",314393.95968644
"2807",369552.318592998
"2808",298343.065612355
"2809",720857.49645153
"2810",449217.207884588
"2811",551425.499357376
"2812",359537.832365626
"2813",472515.596047158
"2814",450031.066088351
"2815",467149.584271022
"2816",683750.946183721
"2817",471603.463840448
"2818",365104.139822808
"2819",622788.439142886
"2820",324827.21301881
"2821",783717.310583625
"2822",494840.963777978
"2823",281674.403288671
"2824",664731.404153149
"2825",587731.611735478
"2826",765394.384397667
"2827",288644.25107707
"2828",411970.287690689
"2829",942336.842208325
"2830",282757.381556834
"2831",282316.860761592
"2832",459643.708916811
"2833",465330.881070151
"2834",338315.572528422
"2835",314260.242217619
"2836",627221.645797162
"2837",360497.199502146
"2838",406479.596998248
"2839",375814.502682716
"2840",480191.878176122
"2841",598546.926410099
"2842",405378.90737881
"2843",506438.199281367
"2844",476775.963692262
"2845",432779.95712949
"2846",466673.656558545
"2847",422627.038686116
"2848",324000.432183885
"2849",400072.419758459
"2850",433353.0533345
"2851",607573.188055886
"2852",392097.678490775
"2853",415422.592851565
"2854",309326.676251956
"2855",439466.637673083
"2856",1272854.34716575
"2857",401908.031001931
"2858",919610.211960621
"2859",367598.230398094
"2860",1195937.08630039
"2861",258057.193629851
"2862",577869.017552883
"2863",371930.518033092
"2864",409091.621882556
"2865",305715.581727351
"2866",475308.409350727
"2867",337393.622333837
"2868",556800.345221178
"2869",555657.478962401
"2870",570935.432782507
"2871",694101.36034897
"2872",667166.278841849
"2873",382230.079440013
"2874",676741.983949713
"2875",712367.246637238
"2876",306796.381258259
"2877",363940.190694486
"2878",259420.313890045
"2879",542826.68523528
"2880",1622047.45352814
"2881",664248.751387047
"2882",395561.134493319
"2883",597573.125088103
"2884",338271.459425974
"2885",562395.578303308
"2886",394414.698109793
"2887",940793.348921674
"2888",309855.915184651
"2889",486863.060324718
"2890",349915.188847003
"2891",500469.831044298
"2892",338583.012963099
"2893",391376.136054893
"2894",512895.455850411
"2895",457331.527684636
"2896",326497.674215444
"2897",439217.826775099
"2898",790730.627439726
"2899",872836.214868392
"2900",502873.664428823
"2901",461770.251440689
"2902",509724.003334351
"2903",698269.737143592
"2904",491145.710130944
"2905",715516.553067965
"2906",319232.698059847
"2907",439156.665890474
"2908",445673.534350555
"2909",312658.075718242
"2910",300913.445916018
"2911",1022075.46257704
"2912",267858.498107524
"2913",814695.690218957
"2914",459362.042428688
"2915",769114.798597282
"2916",476669.760186332
"2917",407767.101335989
"2918",417960.306613827
"2919",1271255.50810741
"2920",516706.758001556
"2921",521476.877163921
"2922",362973.192740215
"2923",438429.202239017
"2924",329230.909022189
"2925",254717.19550387
"2926",720916.383569678
"2927",641177.364440137
"2928",516525.474421562
"2929",441433.065515315
"2930",483874.043361929
"2931",390897.941511542
"2932",479446.408020198
"2933",331969.379275159
"2934",402265.017354598
"2935",341197.281005948
"2936",292889.143926947
"2937",383791.118099884
"2938",399809.682792238
"2939",491405.753125932
"2940",438164.646715056
"2941",1704709.75849832
"2942",491792.211034046
"2943",369289.885566068
"2944",604454.413741913
"2945",354679.99003716
"2946",652487.925753187
"2947",469016.552695211
"2948",369040.134448881
"2949",406801.16259833
"2950",310657.401401751
"2951",417950.256049407
"2952",633144.965624847
"2953",325293.544964834
"2954",411701.671761945
"2955",848428.834320099
"2956",421707.747520365
"2957",318015.48013715
"2958",798394.784304676
"2959",342832.850821276
"2960",423834.30124968
"2961",397625.973785083
"2962",588112.41278349
"2963",413479.292432904
"2964",974644.882492064
"2965",585190.264112268
"2966",388291.372444277
"2967",643489.285584209
"2968",375232.879439977
"2969",516327.218157203
"2970",605876.572058942
"2971",315122.964773235
"2972",513582.553185434
"2973",364873.588679929
"2974",963854.202491479
"2975",522988.992976255
"2976",1144249.57584155
"2977",417361.223376832
"2978",647533.053953083
"2979",557895.06516217
"2980",492886.976752422
"2981",975843.289008794
"2982",479223.995202583
"2983",332639.732212938
"2984",463157.391640193
"2985",608683.001011017
"2986",515604.376727665
"2987",302629.332222303
"2988",514413.425313234
"2989",574443.486151209
"2990",347837.988478783
"2991",352300.450670352
"2992",526631.855446817
"2993",421187.618607172
"2994",481631.561691791
"2995",369265.027156674
"2996",326129.98342597
"2997",412972.221790995
"2998",282696.29146975
"2999",374445.253353825
"3000",352260.29636764
"3001",572324.122422391
"3002",1133131.58149279
"3003",605395.632552056
"3004",713549.917498905
"3005",813269.384239551
"3006",633875.591920755
"3007",516914.460693326
"3008",352237.108223631
"3009",356733.59598932
"3010",258107.596196231
"3011",672245.477295023
"3012",445216.728798374
"3013",566501.000621212
"3014",710588.676072463
"3015",483965.35571223
"3016",437920.048809393
"3017",395558.088106106
"3018",399299.817628398
"3019",388252.492688066
"3020",424037.383223752
"3021",534361.024047639
"3022",548303.738792392
"3023",316921.108533048
"3024",285457.0418174
"3025",354524.411210888
"3026",511354.737666566
"3027",480343.874538095
"3028",455968.997317342
"3029",327268.252017933
"3030",536717.901894576
"3031",326051.186640699
"3032",444850.831075043
"3033",603137.00906945
"3034",576976.325088188
"3035",434475.854127037
"3036",802335.063142195
"3037",484091.051361659
"3038",343675.023878147
"3039",312837.690936438
"3040",681346.108061681
"3041",406985.212471478
"3042",466780.327520634
"3043",566024.418671382
"3044",545435.567441673
"3045",359709.140568083
"3046",446154.204073055
"3047",343154.523048592
"3048",427596.126385679
"3049",338383.114687312
"3050",518110.685060459
"3051",687721.959720281
"3052",443585.322625467
"3053",282025.860727168
"3054",545497.114048071
"3055",353693.56937875
"3056",421507.563199369
"3057",360586.32485885
"3058",733687.965848009
"3059",435289.37708089
"3060",562340.352072012
"3061",307705.10893384
"3062",747217.70879815
"3063",490929.872195435
"3064",1192966.69337508
"3065",1248302.26957904
"3066",366803.340109281
"3067",300421.568699563
"3068",744734.899582489
"3069",505435.585007179
"3070",387878.489998712
"3071",527299.444374795
"3072",416146.053558025
"3073",333628.390238598
"3074",423154.502839949
"3075",838882.546823788
"3076",426342.37095286
"3077",448971.189583423
"3078",780257.698024095
"3079",344069.596377451
"3080",550369.621674562
"3081",378937.24061369
"3082",352905.531317787
"3083",554169.68918552
"3084",360937.172505849
"3085",397284.121996454
"3086",397284.121996454
"3087",358999.143782511
"3088",380992.533425514
"3089",296653.304863061
"3090",300117.14580897
"3091",522533.460734237
"3092",366621.497290524
"3093",446834.937049439
"3094",454515.537478736
"3095",1930621.52508923
"3096",401879.987744449
"3097",713106.635374691
"3098",346307.630686481
"3099",291101.888105312
"3100",375750.971315002
"3101",292309.983617949
"3102",534977.320778257
"3103",163659.712710199
"3104",304746.939291915
"3105",366142.923578918
"3106",279493.779992323
"3107",436227.689377973
"3108",335106.398923485
"3109",299085.641768359
"3110",443507.207902475
"3111",274132.470571091
"3112",370483.912071513
"3113",803589.383623458
"3114",560624.703036049
"3115",290340.856255751
"3116",426867.519360669
"3117",455735.908264075
"3118",286580.626693101
"3119",402703.352792521
"3120",533761.783144846
"3121",471030.973487526
"3122",604596.161680299
"3123",338896.404473883
"3124",434993.83444589
"3125",610962.933766181
"3126",340337.542551688
"3127",450646.795013177
"3128",376200.322295021
"3129",814052.905159993
"3130",455544.614109479
"3131",333477.13010545
"3132",505781.268284512
"3133",779531.477977371
"3134",395860.651571755
"3135",783439.507908921
"3136",372492.282242003
"3137",433066.431104823
"3138",337378.455729997
"3139",314922.249382622
"3140",400629.208245624
"3141",459589.744768583
"3142",344047.125477017
"3143",457536.740677847
"3144",385203.208008346
"3145",311813.352888313
"3146",433336.525991336
"3147",410757.130906269
"3148",708420.073442217
"3149",265112.875593455
"3150",908220.516649121
"3151",303432.371556519
"3152",643585.362891252
"3153",698582.588315944
"3154",446808.379778373
"3155",373354.506452139
"3156",426945.035305232
"3157",355161.491455152
"3158",980977.021311701
"3159",332838.390459661
"3160",452696.998164536
"3161",435617.464232157
"3162",412478.990493352
"3163",413115.847853889
"3164",695867.175116699
"3165",484082.359960089
"3166",308329.122993905
"3167",438914.525477251
"3168",290776.420098543
"3169",434954.705901592
"3170",702483.401762678
"3171",554266.917192627
"3172",667359.902934044
"3173",399624.037668033
"3174",662172.087050536
"3175",383941.051890911
"3176",454746.964198583
"3177",496644.675801112
"3178",545321.047919077
"3179",395652.608078668
"3180",504704.388515676
"3181",327182.577205911
"3182",457168.429075744
"3183",341087.246683862
"3184",592564.446881948
"3185",641330.855780396
"3186",453944.662749065
"3187",374978.230691111
"3188",339470.437574372
"3189",507148.837872895
"3190",662704.133188165
"3191",297881.524346452
"3192",438401.020508524
"3193",342097.040749674
"3194",649840.08791035
"3195",451531.374802969
"3196",334385.909988782
"3197",494435.645138959
"3198",785265.510737853
"3199",488729.9460452
"3200",301681.868063774
"3201",557277.576808917
"3202",596093.301190609
"3203",434142.271106476
"3204",304186.551437946
"3205",423147.560490182
"3206",288992.04625299
"3207",321985.214715204
"3208",334696.100218404
"3209",451998.784505139
"3210",399666.827350727
"3211",658322.345899148
"3212",524760.463435546
"3213",349774.825638425
"3214",329072.671289193
"3215",465795.618849545
"3216",583632.790908235
"3217",310936.585683639
"3218",816541.951456297
"3219",742474.832584627
"3220",389965.964828549
"3221",420564.797835771
"3222",385064.676279459
"3223",293507.323160486
"3224",393511.713738819
"3225",276834.510969626
"3226",683836.004070537
"3227",508073.736709072
"3228",419106.626813918
"3229",434726.619697727
"3230",430765.190835148
"3231",720514.224192317
"3232",399356.998288574
"3233",322784.563608287
"3234",369543.011166614
"3235",292399.773352368
"3236",462521.318830029
"3237",629609.793596222
"3238",286888.577137927
"3239",1564165.14052197
"3240",419649.801252641
"3241",720874.499471273
"3242",584681.087660071
"3243",260277.45928764
"3244",466525.140416837
"3245",487323.963087858
"3246",741071.78521226
"3247",302974.998971803
"3248",513922.395631983
"3249",715807.55266561
"3250",339009.766835505
"3251",783656.322501409
"3252",542578.723925007
"3253",532573.623236546
"3254",778654.106219225
"3255",299672.380666781
"3256",347167.877180596
"3257",530468.194780931
"3258",512129.867101028
"3259",891140.475409567
"3260",637266.789329959
"3261",312569.093654148
"3262",384746.944660033
"3263",821146.641658067
"3264",755972.250793983
"3265",444543.087567187
"3266",655882.198345229
"3267",410944.232953336
"3268",315896.354576355
"3269",351588.378862623
"3270",487070.269109044
"3271",920158.460921926
"3272",447376.0143351
"3273",547030.183375828
"3274",515046.188487069
"3275",288328.616810135
"3276",385145.030661001
"3277",339404.195969902
"3278",424438.036936186
"3279",623622.97748851
"3280",288373.008210744
"3281",284223.245628305
"3282",381850.393862185
"3283",273740.535851458
"3284",864037.13614728
"3285",339779.001395947
"3286",332762.0977904
"3287",892156.211293937
"3288",314530.861908945
"3289",523294.087785895
"3290",468585.437226203
"3291",962493.607130895
"3292",799867.868298352
"3293",333410.660904106
"3294",430129.85209184
"3295",555025.012491925
"3296",336987.43246687
"3297",557719.365462898
"3298",525150.063474214
"3299",300457.297254949
"3300",288583.27646121
"3301",550017.711168499
"3302",439721.047020814
"3303",325403.067677226
"3304",473108.654195977
"3305",328040.012092664
"3306",306869.480674019
"3307",754398.277519807
"3308",696176.905737013
"3309",319286.242360744
"3310",381210.533129322
"3311",1048465.58413228
"3312",480711.698635454
"3313",465771.427350251
"3314",321564.989206452
"3315",599767.413458253
"3316",647307.036817963
"3317",472018.357836155
"3318",288532.544850924
"3319",349714.721876289
"3320",679911.760990796
"3321",1016664.20361699
"3322",734145.882826203
"3323",343741.808488303
"3324",366132.36756134
"3325",399631.93587356
"3326",431157.050117283
"3327",758785.423797014
"3328",295530.501547767
"3329",420522.949084994
"3330",317388.17925628
"3331",404911.110222308
"3332",361668.661491338
"3333",476984.680164413
"3334",395121.758944876
"3335",390722.835679849
"3336",709998.45534928
"3337",409737.795805428
"3338",1097928.27158584
"3339",618108.325994466
"3340",400625.84457452
"3341",497519.323168308
"3342",372736.538752468
"3343",310396.527018998
"3344",423334.94980713
"3345",394738.004461757
"3346",418937.090983657
"3347",424084.829317871
"3348",508704.219667503
"3349",396647.447659693
"3350",302633.709859272
"3351",310469.432582952
"3352",345203.435664969
"3353",481139.117222817
"3354",472846.158551327
"3355",413005.317645759
"3356",500342.599434562
"3357",443211.686075141
"3358",310257.074000781
"3359",439392.240977254
"3360",527904.260641495
"3361",428407.318845467
"3362",402068.325534784
"3363",806332.697439584
"3364",325033.010257464
"3365",262948.845218584
"3366",546038.850626361
"3367",258724.56479824
"3368",813517.201781048
"3369",439079.272439263
"3370",688044.35536515
"3371",411126.93733733
"3372",934337.276425263
"3373",333840.987912466
"3374",1005542.58054274
"3375",332907.738157974
"3376",1093619.13911915
"3377",572757.744929178
"3378",620229.870336717
"3379",387206.938770899
"3380",385823.97646864
"3381",1264714.8811535
"3382",318692.226810499
"3383",422566.526179302
"3384",633364.513939885
"3385",943283.989628048
"3386",442255.311837184
"3387",443785.704389472
"3388",389040.44409202
"3389",448696.219019737
"3390",538931.120133372
"3391",444268.616673852
"3392",486020.709573805
"3393",295922.902006673
"3394",342021.414112592
"3395",405364.361324286
"3396",507749.602948927
"3397",397753.705967822
"3398",352559.358905003
"3399",360908.492917834
"3400",569007.387051077
"3401",552738.436438401
"3402",438041.446492576
"3403",533572.410618497
"3404",601289.533883604
"3405",447722.093470577
"3406",959116.872433409
"3407",288259.767263179
"3408",498499.458085982
"3409",392835.48693746
"3410",451547.089728887
"3411",775538.720612101
"3412",478838.852083314
"3413",475116.362824732
"3414",352761.26114177
"3415",687473.490847816
"3416",633725.654643991
"3417",365623.639009787
"3418",461521.726776979
"3419",274935.117631869
"3420",394328.393350034
"3421",1178528.27565091
"3422",295411.613600274
"3423",380206.345397524
"3424",470017.578981077
"3425",428968.745006847
"3426",390317.863157532
"3427",340503.482375101
"3428",360499.883658839
"3429",335176.063706346
"3430",537562.167105175
"3431",572459.663756905
"3432",289694.046775584
"3433",396433.840381009
"3434",606608.612234739
"3435",389361.639328523
"3436",296477.92665993
"3437",347796.269222637
"3438",289979.169003389
"3439",295457.609290014
"3440",415634.367967723
"3441",554374.264574673
"3442",282375.446082422
"3443",344250.158828579
"3444",289373.850348883
"3445",453573.09336517
"3446",533423.222157298
"3447",649423.251242199
"3448",386048.711618254
"3449",755019.631616769
"3450",378088.866373582
"3451",632055.462785069
"3452",812191.869558826
"3453",307102.832838282
"3454",712438.47897924
"3455",425007.117265934
"3456",273431.81086484
"3457",291051.461178559
"3458",291051.461178559
"3459",685110.748961459
"3460",497454.871604577
"3461",462155.978366762
"3462",371019.251508158
"3463",257599.561538793
"3464",431035.972554771
"3465",391117.236190322
"3466",742914.754245434
"3467",475089.911489565
"3468",271286.201903703
"3469",418778.543571723
"3470",318200.596538696
"3471",440173.394130441
"3472",286134.167233045
"3473",1081952.4745098
"3474",677676.164536028
"3475",447470.85971065
"3476",403468.172724213
"3477",282505.867652328
"3478",912144.521292003
"3479",592723.665461149
"3480",585359.381156169
"3481",354121.088728909
"3482",391189.090237703
"3483",277138.399830697
"3484",635075.633595842
"3485",400406.306622045
"3486",365694.006681674
"3487",670736.246513742
"3488",315852.320664207
"3489",434660.61083321
"3490",600458.029756199
"3491",359327.424619114
"3492",341585.228531379
"3493",394220.052526702
"3494",396331.876351024
"3495",348491.833213444
"3496",354562.980472896
"3497",321011.3237523
"3498",321515.919264811
"3499",562007.207736654
"3500",598355.885737131
"3501",373204.665345356
"3502",363566.076940102
"3503",488164.670563312
"3504",663253.476217642
"3505",506492.840493707
"3506",274600.490033789
"3507",413929.246640849
"3508",439705.954214753
"3509",485202.698450602
"3510",283084.74081124
"3511",580787.422540421
"3512",520599.157390171
"3513",298523.728404869
"3514",420736.029160844
"3515",1155603.10426573
"3516",438722.945645
"3517",722772.33538885
"3518",432841.215326606
"3519",414945.322457222
"3520",819230.206948649
"3521",347746.664523695
"3522",558289.438368706
"3523",267548.471544668
"3524",512500.956622537
"3525",964530.571501368
"3526",431733.620949608
"3527",344384.970631314
"3528",1011538.81277903
"3529",384715.643736406
"3530",476002.253359887
"3531",534331.198875116
"3532",641234.532655818
"3533",382288.564470884
"3534",676346.709877034
"3535",565682.351446996
"3536",426348.08271828
"3537",377925.934884397
"3538",510111.385350576
"3539",294148.369533837
"3540",336646.604108279
"3541",390228.639855928
"3542",582808.541014942
"3543",308820.211569057
"3544",409832.081619708
"3545",418568.83364868
"3546",429022.314708078
"3547",431119.201136808
"3548",413452.501147795
"3549",453980.474754016
"3550",408873.037214203
"3551",400294.75246126
"3552",389529.203375758
"3553",492946.363943466
"3554",305078.064110377
"3555",629696.578694548
"3556",380595.539808866
"3557",640255.841912532
"3558",378786.353874673
"3559",685008.101443975
"3560",352407.952868883
"3561",346890.273878791
"3562",325044.939112676
"3563",504098.949795093
"3564",405691.857218697
"3565",438742.708553985
"3566",429057.504841696
"3567",457430.532605869
"3568",508178.482054533
"3569",458457.786635481
"3570",271525.530341418
"3571",549851.814964054
"3572",466003.519523161
"3573",292031.587136113
"3574",702405.868298987
"3575",449287.916822584
"3576",441083.435453643
"3577",468292.978520116
"3578",340789.244793387
"3579",361653.640076392
"3580",637760.531522175
"3581",422439.162808399
"3582",368999.578199305
"3583",633941.983715151
"3584",360875.875477438
"3585",454110.443809699
"3586",596319.775362396
"3587",462546.604953422
"3588",382147.428286532
"3589",292799.082715457
"3590",404405.145683368
"3591",358577.885165668
"3592",611275.807827356
"3593",537916.507832477
"3594",301653.796198658
"3595",376539.605908121
"3596",427565.516627736
"3597",471741.549638474
"3598",499921.441775147
"3599",609587.730602648
"3600",292783.151240457
"3601",366910.732143902
"3602",383296.87542686
"3603",393865.533019517
"3604",384995.833197804
"3605",449080.513353496
"3606",318701.82545489
"3607",327632.711799177
"3608",368428.724601679
"3609",1519623.8023024
"3610",428716.949687587
"3611",293108.989579768
"3612",366274.276132286
"3613",302663.64727883
"3614",410118.231791144
"3615",1706655.5165881
"3616",333164.937397335
"3617",720501.10608153
"3618",459574.090786407
"3619",321503.854797249
"3620",553932.456849801
"3621",1064466.11537152
"3622",390779.318702401
"3623",280416.889093536
"3624",283086.900461588
"3625",424767.5494848
"3626",286851.084424085
"3627",360254.92949945
"3628",419665.714893514
"3629",366188.273685719
"3630",392200.187672513
"3631",573601.208533421
"3632",285931.928205077
"3633",306133.512523908
"3634",423774.311938526
"3635",500770.660842562
"3636",570077.564214852
"3637",366497.505961454
"3638",723377.190868947
"3639",604345.611028541
"3640",319856.604990535
"3641",820172.706667342
"3642",343338.620028841
"3643",493256.478921538
"3644",361675.054763989
"3645",523744.610735052
"3646",377637.200279685
"3647",308926.69215125
"3648",370428.468706377
"3649",550927.151433338
"3650",578035.607395479
"3651",533759.988198097
"3652",447277.985699632
"3653",355683.548474584
"3654",372643.708530921
"3655",317083.816266669
"3656",626688.862121913
"3657",433027.05946231
"3658",547953.301736519
"3659",683416.333967057
"3660",565789.520467548
"3661",338876.746472359
"3662",400365.618648208
"3663",618820.421892411
"3664",398071.287516822
"3665",391862.736464717
"3666",726753.489551156
"3667",415053.555621459
"3668",338146.396312094
"3669",344946.439445342
"3670",612732.675026618
"3671",441645.083975774
"3672",343516.30222764
"3673",290162.885147572
"3674",466593.194167089
"3675",396446.720317316
"3676",560780.237838612
"3677",428064.060265864
"3678",334030.027451707
"3679",399713.238334225
"3680",1226779.19774549
"3681",441133.105756668
"3682",549145.53927296
"3683",486876.912364965
"3684",453662.624940347
"3685",407047.602160337
"3686",530266.081116536
"3687",329092.47659385
"3688",538262.60556982
"3689",389205.75397324
"3690",509011.134184926
"3691",412331.378020723
"3692",941749.844223824
"3693",456432.854538451
"3694",348947.710935569
"3695",465272.824465771
"3696",576475.599339087
"3697",323880.940738384
"3698",499968.747285659
"3699",637721.306983946
"3700",456146.278712285
"3701",664240.484340285
"3702",717910.776729516
"3703",697202.447381771
"3704",497908.658676428
"3705",295859.140622844
"3706",360416.852205891
"3707",287693.282928983
"3708",334612.467688437
"3709",420583.415771877
"3710",373163.414320777
"3711",350752.009183092
"3712",311959.350605865
"3713",360622.764014458
"3714",376368.263524197
"3715",482102.475826986
"3716",401654.168075065
"3717",412147.155196873
"3718",364404.585416965
"3719",311570.216573014
"3720",473119.703243301
"3721",387751.596394327
"3722",279050.732820527
"3723",392844.631013203
"3724",658894.561322731
"3725",385754.939762459
"3726",470706.810973382
"3727",661702.03786022
"3728",580961.451112123
"3729",390627.718045715
"3730",648587.666472122
"3731",402969.671581215
"3732",573682.753364836
"3733",361143.607371872
"3734",549350.547116518
"3735",543808.142653816
"3736",765979.488930424
"3737",347615.360670825
"3738",364538.833777382
"3739",484844.051075126
"3740",325885.844136631
"3741",320390.804183196
"3742",493233.001714157
"3743",425371.667174214
"3744",454775.502876684
"3745",415688.333256688
"3746",337485.809363836
"3747",273942.077046796
"3748",499861.698589428
"3749",499012.039833029
"3750",309079.915934911
"3751",817540.490145565
"3752",396389.897322768
"3753",597318.332366138
"3754",390894.455225203
"3755",549839.552807885
"3756",262317.95362239
"3757",834901.36186657
"3758",340423.098402084
"3759",771162.195186158
"3760",969285.845031449
"3761",384125.415330307
"3762",709207.404737862
"3763",603544.57776514
"3764",443778.33765321
"3765",302234.940158379
"3766",670182.046010605
"3767",694634.899544857
"3768",301400.966924187
"3769",685679.568279617
"3770",322656.702278815
"3771",369368.2395642
"3772",507179.072986792
"3773",346528.182170324
"3774",538714.731786344
"3775",400046.020375612
"3776",361553.852805625
"3777",398611.392503909
"3778",445654.45777273
"3779",446924.84627318
"3780",382642.412573373
"3781",667651.777279491
"3782",456118.798328643
"3783",441872.623153456
"3784",308470.456240993
"3785",2134807.36366288
"3786",377452.204545637
"3787",1043180.04841562
"3788",849691.308917177
"3789",1125300.93860913
"3790",448516.446052303
"3791",321056.465413719
"3792",868839.404878239
"3793",742899.650608172
"3794",748850.12137783
"3795",848772.626891558
"3796",279329.923372157
"3797",301357.851055417
"3798",302175.668133774
"3799",539475.640345253
"3800",380377.191303282
"3801",279096.684819356
"3802",469596.729228265
"3803",551329.673699614
"3804",923833.680801812
"3805",672713.64082734
"3806",397763.811786631
"3807",470387.87712869
"3808",321658.4560679
"3809",590047.997052689
"3810",719349.373325951
"3811",431167.462415808
"3812",376768.64596812
"3813",1020887.30053998
"3814",803875.039618467
"3815",323508.261143871
"3816",385963.060005015
"3817",303915.62684404
"3818",410450.765071531
"3819",432040.587058813
"3820",652098.897791137
"3821",585818.655510369
"3822",425749.160134544
"3823",348288.374565322
"3824",513699.693760513
"3825",300037.755972028
"3826",310781.341077905
"3827",574837.736605864
"3828",498643.196847563
"3829",428186.056805492
"3830",1750173.25964411
"3831",356377.313425134
"3832",341335.780400645
"3833",934280.08410566
"3834",564292.642312141
"3835",611440.188880077
"3836",392588.992650427
"3837",372312.020134862
"3838",585541.386554845
"3839",971167.471065536
"3840",332817.029985818
"3841",528565.521564155
"3842",304727.172042467
"3843",469883.470285815
"3844",326180.909334003
"3845",403447.926683823
"3846",370772.916152869
"3847",291776.291755212
"3848",558553.636422389
"3849",421891.923928359
"3850",1450831.32938806
"3851",456417.672514945
"3852",293138.735818124
"3853",304207.790264998
"3854",372735.637426286
"3855",435864.663718044
"3856",1146692.77119139
"3857",368872.662094699
"3858",777465.832897643
"3859",371251.743459332
"3860",455962.182435381
"3861",711382.880495546
"3862",502760.336151309
"3863",474847.296342696
"3864",462648.923054697
"3865",355174.356423879
"3866",510235.656019837
"3867",460618.728514644
"3868",573608.829121104
"3869",912925.771384592
"3870",720370.095914802
"3871",502040.337535555
"3872",476125.171660344
"3873",659074.700980342
"3874",762134.412486692
"3875",1308119.54301028
"3876",635732.70336219
"3877",511396.976517565
"3878",285412.97305605
"3879",582352.212338954
"3880",535379.615529542
"3881",335225.188173278
"3882",2054340.50741295
"3883",292065.046271115
"3884",357223.755184362
"3885",443876.901396024
"3886",1259285.18774568
"3887",1019796.05339681
"3888",399283.832792265
"3889",314128.205147219
"3890",431059.341996348
"3891",550507.062178281
"3892",740754.584303346
