"","s"
"9164",12.3633914027292
"9165",12.994215780497
"9167",13.1215122894817
"9169",12.6833270324371
"9173",12.6849170127367
"9175",14.8381410374515
"9177",13.7718889930042
"9178",13.0073628280714
"9179",12.4089803234702
"9181",13.0364053877989
"9183",12.9619000645337
"9186",12.6211284821758
"9187",12.0952225184761
"9188",13.5180286990668
"9189",13.1646026108086
"9190",12.2796616625463
"9191",12.9237916555873
"9192",13.6761434116903
"9193",13.1332495071399
"9194",12.5439805061643
"9195",13.5257959625797
"9198",12.7398886989782
"9200",12.8169179659154
"9201",12.476549278034
"9202",13.3044086911507
"9203",12.3236975571626
"9205",12.9552056878857
"9206",13.2732008059469
"9207",13.7882676213311
"9210",12.7610552672903
"9212",14.4572364222892
"9213",13.1297560132319
"9214",13.149820120612
"9216",13.3287701879931
"9220",13.2015911981351
"9223",13.1493243775967
"9224",13.1493243775967
"9226",12.6560829800508
"9229",12.9784186352066
"9230",13.4037013982962
"9232",12.9743524323452
"9234",14.0519617826575
"9236",12.9015471103012
"9238",13.139514805274
"9242",12.7995907792079
"9243",12.2286383255087
"9244",13.7625986215096
"9246",13.0137414251872
"9249",12.6439504320243
"9251",12.7374239954114
"9252",12.7530012921673
"9253",13.0848638931273
"9254",12.2731385658105
"9260",12.5679473339402
"9261",12.3982848262051
"9263",12.5384104635526
"9264",13.3123680760584
"9269",13.0322518190592
"9274",14.0593284621844
"9276",13.4195700171052
"9279",13.5766539669645
"9281",13.7746342592992
"9282",13.1068557072592
"9283",13.6436024885855
"9288",13.671233928179
"9289",13.616053447532
"9292",13.0166197547612
"9298",12.5192878211984
"9299",13.6652281283203
"9300",13.3301327434463
"9302",12.9428182254454
"9304",12.5595540054933
"9305",12.8287068865259
"9307",13.509653169042
"9308",13.2408548347583
"9309",13.4822838981609
"9312",12.8150064449939
"9313",12.7620781144828
"9316",12.6523992912228
"9317",12.6655950299477
"9320",13.0094842695463
"9322",14.2205481302252
"9323",12.5936757014739
"9325",13.1689935053312
"9333",12.7263863188085
"9334",12.7263863188085
"9335",13.8479114331667
"9339",12.5253445578935
"9340",13.3687057227502
"9343",12.4784514471329
"9344",13.8059004346414
"9346",12.6446277390024
"9347",13.6196899487771
"9351",13.1807514761555
"9353",13.4519474976858
"9355",12.9578485500538
"9357",12.2140457036061
"9360",12.8741374900518
"9362",13.2710200419854
"9364",12.772341344388
"9365",12.9652835693571
"9366",12.8477843840062
"9367",13.0519580448831
"9368",13.2353816457946
"9369",12.9440223689872
"9370",12.5365340445706
"9372",13.5199215854979
"9374",13.8502456854803
"9375",13.0183590315264
"9377",13.5198187288038
"9379",12.6412251885919
"9380",13.1866659675215
"9382",13.1959815302251
"9383",12.9366105819863
"9384",12.8155364976678
"9388",12.3118946604905
"9390",12.2404853264632
"9394",12.8993257573741
"9395",12.8227010085573
"9396",14.3447138896486
"9398",14.0157098103615
"9402",13.7833720621486
"9403",12.6009554428482
"9406",13.0626661322844
"9407",14.1210820119672
"9409",13.3522075315025
"9410",12.2329549322855
"9412",13.669820544583
"9413",12.9314881418531
"9414",13.9243401218552
"9415",12.4984540561274
"9417",12.4584707562316
"9419",13.4799621058824
"9421",13.0283355597012
"9428",13.0043558785114
"9429",13.9328379878087
"9430",12.6025830675495
"9431",12.2682169170249
"9432",13.1079280501589
"9434",13.2703788496739
"9435",12.4794793990037
"9436",13.1150051103854
"9437",13.4526071560789
"9438",13.3909622274403
"9439",12.9466704791776
"9442",13.3821980758449
"9445",12.2176983145148
"9446",12.9653449816296
"9447",12.6258175772245
"9449",13.3273316180074
"9450",13.4333388423588
"9455",12.6895701312483
"9456",13.2157166564497
"9458",14.3449228501485
"9459",12.9197850460998
"9460",12.3259299028412
"9461",12.5838629505377
"9465",12.6814892204556
"9467",12.1710441156128
"9469",13.731164739852
"9470",12.6226843657316
"9473",13.5084932416193
"9474",12.7125957614459
"9475",14.1690544438244
"9476",13.2231265215026
"9477",13.1948005325106
"9479",12.4651644703245
"9480",12.4313150588703
"9482",13.3142854220483
"9484",13.0777501531155
"9485",12.80350347543
"9487",12.5991987624651
"9491",12.2153825553502
"9495",12.7805061525264
"9497",13.4260188702048
"9499",12.9686891507606
"9502",12.4785149725518
"9503",13.2077391881011
"9505",13.9318930927292
"9509",12.8618825123358
"9512",12.7882112306589
"9513",13.0559521693783
"9514",12.8323113883486
"9515",12.5655626551516
"9516",13.1559410525302
"9517",12.285311843313
"9521",12.6065420251765
"9523",12.8080824142775
"9524",14.3955774277441
"9525",12.9288320057381
"9526",13.039027882722
"9528",12.6653175102039
"9530",12.8440593265041
"9533",14.2411066495412
"9534",12.4768207300925
"9535",12.7861495372935
"9536",13.1764835943137
"9539",13.360350709448
"9545",12.967698335814
"9547",13.0062542927489
"9549",13.1789490496846
"9551",12.7502812713388
"9555",14.6579194757898
"9558",13.7967640440741
"9559",12.5415527390092
"9562",12.9212041166323
"9565",14.2478363801421
"9566",12.7080589385442
"9567",12.6157656448393
"9568",12.4936706476152
"9569",13.3990514670336
"9570",12.49845480998
"9572",12.8915156827337
"9573",13.5245865912404
"9576",12.4107314600353
"9578",12.4173935293416
"9581",13.2926638974659
"9582",13.3649271763944
"9584",13.0504758680166
"9585",13.5343014017762
"9588",12.3522838399481
"9590",13.0844558281559
"9591",13.1316960107297
"9594",13.4415410136112
"9598",13.2055873650144
"9603",12.3353457429747
"9606",12.516842737871
"9608",12.7891411814331
"9610",12.5156052294843
"9614",13.7578648867795
"9617",13.6531715867567
"9618",13.5231310517501
"9619",14.1223065633621
"9620",12.8408885003561
"9622",13.9577973966659
"9623",12.5579671915227
"9625",12.3165800123973
"9626",12.7717061818238
"9627",12.7990478403111
"9630",13.1399494283726
"9631",12.5682113920296
"9632",13.2975512876838
"9634",12.5907403440818
"9635",13.3197911865206
"9643",13.0926997410011
"9644",13.6900845959686
"9646",14.1818940035166
"9647",13.5702999424439
"9648",12.5407837512328
"9649",12.9584421039714
"9650",13.0405341280731
"9651",12.8597613400091
"9652",12.8489519114478
"9653",12.527493011101
"9655",13.5188758917616
"9658",12.5887732361277
"9670",12.2216215524253
"9671",12.8578813838561
"9675",12.6082667199961
"9676",12.3863636145515
"9677",12.2075805316384
"9678",12.9501710003013
"9679",13.8766714237557
"9680",13.9877930072921
"9683",12.9720844745809
"9684",13.1654098516024
"9685",13.5127899944064
"9686",13.1150264189761
"9688",12.6646886871519
"9690",13.1983912821109
"9692",13.1867180132414
"9694",12.7044532664996
"9695",13.0991507251789
"9697",12.9748519678799
"9698",13.8390466065437
"9700",12.5840438568798
"9701",12.4102159024724
"9702",12.9215096693475
"9703",12.4026642565354
"9704",12.9461847277479
"9708",13.2308017190275
"9709",12.68837582996
"9712",12.5903287390489
"9714",12.8207900475272
"9715",12.2396623991223
"9719",13.6157246842848
"9720",13.1848641271474
"9725",12.4662156816711
"9726",12.7048146942572
"9728",12.4505220074952
"9729",12.9714839018506
"9730",12.4531867800698
"9733",13.0818339064185
"9735",12.6620142033058
"9738",12.4948651565353
"9741",13.1611728258153
"9742",13.0643723718594
"9743",13.9534965651769
"9746",12.9108238643419
"9747",12.6632996106334
"9748",12.7983352540313
"9750",12.3287798967628
"9754",13.050829053109
"9755",12.5443455034941
"9756",13.1849072558475
"9759",12.2501575884104
"9760",13.3185129198111
"9763",12.5561542220172
"9766",12.9305215004246
"9767",13.4135795222773
"9770",13.5041776158412
"9772",13.0801922399323
"9773",13.0093362304162
"9775",13.2370209188928
"9778",12.1788474379308
"9783",13.6688496810868
"9784",12.604052187313
"9786",13.3267308622366
"9787",12.518817010905
"9788",13.0490154105027
"9789",12.9833705249127
"9793",12.6230672484968
"9794",12.8809823587346
"9797",12.7805429323088
"9798",12.909367308033
"9800",12.6750140515713
"9801",13.0512664285376
"9803",13.5173731887643
"9804",13.0728248689758
"9812",12.1344644989733
"9816",13.1220257603464
"9818",13.1840830402743
"9820",12.3961434986626
"9823",13.1459151102629
"9825",13.27249983116
"9826",13.3915809834242
"9831",13.4363843243305
"9834",12.6938220063791
"9835",14.1522480713954
"9836",13.1183527184932
"9837",12.572316830935
"9840",13.0274116071776
"9841",12.4748445083722
"9842",12.6653039304154
"9844",13.3528932514931
"9845",12.9151195570788
"9851",13.3013094958952
"9852",12.5110231274493
"9853",13.2896061368889
"9854",12.6686517366372
"9857",12.9121772111268
"9863",13.2685954494077
"9867",13.5074933252632
"9870",13.1129586011705
"9871",12.718603529667
"9877",13.5704823679908
"9878",13.1457294112126
"9879",12.9968206913584
"9880",12.745338556159
"9881",13.0873967392596
"9883",13.025145851648
"9884",13.0253504556372
"9889",13.3834791412784
"9890",13.2268715659094
"9893",12.913592285266
"9894",13.4448449818076
"9896",12.3926620229345
"9898",12.3035628444866
"9900",12.1077579467692
"9906",12.5756315822871
"9907",13.104679340036
"9908",12.8155310050465
"9911",13.2252101348398
"9914",12.4763663734197
"9916",12.8462888919992
"9917",12.6564934772349
"9920",12.3659465674669
"9922",13.2312908789857
"9924",13.3222645658929
"9926",13.1868083730832
"9927",12.5079865345097
"9929",13.4045835221828
"9934",12.8407041956189
"9938",13.1384293890747
"9942",13.0448882898112
"9946",12.1605792288468
"9947",13.0516638712897
"9950",12.8992046841253
"9951",13.6839587027576
"9952",14.6194805531425
"9957",12.994587533252
"9964",12.9461709710362
"9965",13.8161253440932
"9969",13.0547280147531
"9970",12.6810792588762
"9971",12.7061694800359
"9974",12.8619277917833
"9977",13.5658956014848
"9979",12.72597406998
"9980",12.7189224976459
"9988",12.1937393917041
"9990",13.2823278700905
"9992",12.6410189152003
"9999",12.9723435123
"10001",12.6551311211636
"10002",12.6551311211636
"10005",13.3618262000838
"10006",13.1135237996118
"10008",12.6053129368135
"10010",13.1467452303303
"10011",13.5814726912173
"10012",12.3005230989915
"10013",12.684715011855
"10014",13.167356772841
"10015",12.7672116655861
"10016",13.2606291770338
"10017",13.1143983525645
"10018",12.6104761561645
"10019",12.4428732677552
"10022",13.344365665762
"10025",13.6090422704967
"10027",12.2283657009161
"10029",13.9183420085336
"10033",12.7677396865531
"10039",12.7523633581336
"10040",12.4594741298814
"10041",13.1700016677755
"10042",12.8934049191366
"10043",13.1185595811471
"10050",13.1082713565517
"10052",13.4069227182886
"10053",13.5087551727144
"10057",13.3562565195562
"10059",14.3498530759191
"10063",13.136780407003
"10064",12.560111660584
"10067",13.9028116218351
"10068",12.7747436759663
"10069",13.0613287440558
"10079",13.3068922380174
"10080",13.0963498526292
"10081",13.1240188974573
"10083",12.0992446732229
"10084",12.7757284160117
"10086",13.1113991786921
"10087",13.2583309386471
"10088",13.7507389664994
"10089",12.8845017537804
"10090",13.1569525192342
"10093",13.323721432036
"10094",12.7316705682651
"10095",13.3201390526019
"10097",12.6698846337932
"10103",12.9924558355923
"10105",13.3192253652634
"10107",13.0087394304877
"10108",12.1892325980766
"10109",12.9145491415456
"10111",13.6054180577543
"10113",12.6229680824098
"10115",13.232372499481
"10121",12.9188313853854
"10122",13.520420272247
"10123",13.3408949010989
"10125",13.9585343685173
"10129",13.4789657388043
"10130",13.5721135072427
"10131",12.4304218579469
"10132",12.6953868108996
"10133",12.5699098423096
"10137",13.095410008872
"10138",13.3083544024691
"10143",12.7590940320229
"10145",14.2585479734018
"10146",13.0369912847333
"10148",13.2444918479623
"10150",13.2182110293589
"10152",12.9402211447203
"10157",12.270628573255
"10158",12.4538816705435
"10159",13.1450535100206
"10162",13.1796985418729
"10164",13.1357039838122
"10167",13.0896671441986
"10168",13.0227737587953
"10169",13.2333227897666
"10170",12.5351642181731
"10171",13.078526595003
"10172",12.9096370871426
"10175",12.6894487030521
"10178",12.8582490818933
"10180",13.035041812502
"10182",13.2991904834111
"10184",12.796317992071
"10186",13.2931682971802
"10187",12.3261494227201
"10188",12.4349614527191
"10189",12.493853164139
"10190",13.2319262708297
"10192",13.0256359151232
"10196",13.444260543695
"10198",13.0573418723508
"10199",13.1557952730791
"10202",12.6109398252181
"10203",12.9457012168252
"10211",13.3818646749576
"10220",13.2008828477996
"10221",12.9489730950422
"10222",13.4213148130188
"10223",13.7156789965387
"10224",13.7003083785529
"10225",12.2111384704922
"10229",13.1913312391334
"10231",14.7197646115875
"10232",12.9318059800216
"10233",12.8977808012817
"10235",12.7034633907853
"10236",13.7064784360363
"10237",12.4364961069233
"10240",12.4000597504611
"10242",13.1650991374086
"10244",13.5104010661082
"10245",13.164755416702
"10246",13.2910451725363
"10249",12.8556151349679
"10251",13.080857263109
"10252",12.4094536587545
"10253",12.7316653659012
"10256",12.0626142971035
"10258",13.6779410440363
"10261",13.6602321286549
"10263",12.5354538519714
"10265",13.1613263001365
"10269",13.5998477646457
"10271",12.9782790883446
"10276",13.1517713681921
"10277",12.9883025433503
"10280",12.7253105732979
"10283",12.6962069265168
"10284",11.9837161944794
"10285",12.9116896724339
"10286",15.4871374800669
"10288",13.5498508872196
"10289",12.109890682539
"10290",13.1035893562992
"10294",12.6006708703906
"10295",12.2971451111588
"10296",12.9373507945885
"10298",12.2058065503448
"10300",13.774486061992
"10308",12.4617884963875
"10312",13.2624682905061
"10315",13.1455148686395
"10316",13.6518654859922
"10320",12.7607935440874
"10324",13.3249994718159
"10326",12.6728545170343
"10328",12.1427114702792
"10331",13.8952380881823
"10332",12.6810802393668
"10334",12.8849259903637
"10335",13.202286559061
"10336",13.202286559061
"10341",13.3764913265476
"10343",13.2657760481862
"10344",13.3763619178814
"10345",13.5314613369029
"10346",12.792186448416
"10347",12.5228976726716
"10348",13.3789356602014
"10349",12.5021625248918
"10350",12.7044224687143
"10351",13.9236466810759
"10352",12.8233916959353
"10353",12.3717599615619
"10354",13.0602677555503
"10356",12.8916289760536
"10359",12.6102255352014
"10360",12.7116201992849
"10363",12.8492138866358
"10367",12.4888086075668
"10368",12.5866781328517
"10370",12.6949666584133
"10371",13.359684782369
"10372",12.961845315616
"10373",13.1460604824667
"10375",14.5406193192328
"10376",13.6671410947394
"10379",12.3315620013578
"10380",12.8779535789189
"10383",12.7802414785211
"10384",12.337723174148
"10385",13.3993931686818
"10389",12.5653994197757
"10398",12.9011517203763
"10399",12.9368000420115
"10401",12.6700206977559
"10403",13.049853315127
"10404",12.6182268605641
"10406",12.5795121397187
"10410",12.776670740655
"10413",13.1339802580365
"10414",12.9197150106083
"10415",12.6705529524781
"10417",12.6126750333032
"10419",13.4472612344409
"10420",13.0270305807405
"10422",13.5486253249554
"10423",13.119039413671
"10426",12.583554261572
"10429",12.8989520689052
"10430",13.0480082677429
"10432",13.6465460781346
"10438",12.3098382759367
"10439",12.3098382759367
"10440",12.0044316798222
"10444",12.3351146814406
"10445",12.9333539087894
"10446",13.3872575225574
"10447",12.6831437034093
"10450",12.8585872445017
"10451",13.1851597771182
"10455",13.1508570463216
"10456",13.3413836844004
"10457",13.2277576816944
"10458",13.2794190904876
"10462",13.0936034369497
"10468",13.2436097554665
"10469",12.6648445518536
"10470",12.9978279104202
"10473",12.3305083671813
"10474",12.4994963589618
"10477",12.6396601983763
"10479",13.2304704793861
"10480",13.0102496052493
"10481",13.1790112758547
"10482",13.1093558980506
"10485",12.7399712148299
"10488",13.4859233445427
"10489",12.5303368341276
"10499",12.5854947407956
"10500",12.9334814665193
"10502",13.2913803247298
"10503",13.347434031946
"10504",12.7391576153612
"10507",12.9984159246049
"10509",12.3847440753499
"10512",13.1013808927782
"10513",13.2835252594715
"10514",13.2683064397351
"10515",13.3184926484414
"10516",12.034018554497
"10518",13.6707258632149
"10519",13.0989878352194
"10522",12.432032950201
"10525",13.5030473228849
"10527",12.3243814049657
"10530",12.416186085183
"10532",13.2724292582328
"10534",13.1109533866226
"10539",12.2197291121243
"10541",13.0782596980756
"10543",13.7415017566202
"10544",12.8644344996206
"10545",13.5695733201969
"10548",13.0770504502361
"10555",12.928692608439
"10556",12.7434044969376
"10558",13.1176366823725
"10559",12.7760649032379
"10560",12.4612441532699
"10562",13.0285826424166
"10566",13.1585428061512
"10567",13.0158158325002
"10568",12.6432400249702
"10570",12.9046945893595
"10571",12.6176432554231
"10572",12.9758670797302
"10575",12.6292800640909
"10576",12.8262972501869
"10579",12.7530919540775
"10580",12.468873001308
"10583",13.185692836365
"10584",13.3730856299503
"10586",12.7797700723832
"10587",13.7612218366737
"10588",13.1502601005533
"10592",13.3996062408747
"10594",13.0323143652288
"10595",13.0363640061393
"10598",13.3203442699826
"10602",13.7696061336912
"10603",12.8393779098318
"10606",12.948414236745
"10607",12.8534121559671
"10608",12.453529973298
"10609",12.7357598279848
"10611",13.6050013970267
"10612",12.837422475588
"10613",13.0775239053245
"10614",13.1344462740305
"10618",13.127506487283
"10621",13.2987651883976
"10627",12.4126766906715
"10631",14.3414268565324
"10633",12.8536919244582
"10635",13.2050996505157
"10637",13.1152375775381
"10640",13.1628084664675
"10642",12.7897470677931
"10644",13.2782650396968
"10645",13.3738445983013
"10646",12.9127628615267
"10647",12.7637151166961
"10648",13.4393106947168
"10649",12.7488156661995
"10650",13.0805234635045
"10652",12.5167919397258
"10653",12.7111418336438
"10658",13.3191809197372
"10660",12.3903008783579
"10662",13.3807823710712
"10663",12.6333687736351
"10664",12.5621393137138
"10667",14.40928562356
"10668",12.2481611362196
"10669",12.5567178795345
"10670",12.4861927137176
"10673",12.9104859017203
"10678",12.6619800497114
"10679",13.8512630063234
"10683",14.0769206210475
"10684",13.1869494081191
"10686",12.9320727958505
"10690",14.3975764343139
"10693",13.8229895168845
"10695",13.2664989647268
"10696",13.2534526168402
"10698",13.2796049418481
"10699",13.7551941683345
"10700",12.9087381784825
"10702",13.5236049631867
"10704",12.8550854340092
"10707",12.4702297688101
"10708",13.2716724589405
"10709",13.3133386882788
"10717",13.5738552831981
"10718",13.5738552831981
"10719",12.7417858686344
"10720",12.1072088452258
"10721",12.5121795628539
"10723",12.5357665599197
"10724",13.1175637322974
"10725",12.8513995487126
"10727",13.0497426373257
"10730",13.2557837285658
"10732",12.6947585687665
"10733",13.2238831362366
"10734",13.5578474773509
"10735",12.9484783012739
"10736",13.6266636184475
"10738",13.602921442557
"10739",12.7966633197622
"10741",12.9725329213643
"10742",12.5202144509423
"10743",12.5443188183666
"10748",13.0660961502055
"10749",12.6986560547161
"10751",12.8243461876496
"10752",12.9316305912519
"10753",12.5055393741625
"10755",13.8666684646443
"10756",12.8110032443937
"10757",12.6376870126534
"10758",13.6125919724306
"10759",12.1710503021946
"10760",13.3172667779228
"10763",13.0298399229529
"10764",13.5963888179399
"10765",14.3630224343953
"10766",13.2530676502942
"10767",12.8207348664168
"10769",12.3197897762222
"10771",13.1416985470616
"10773",13.0524433501258
"10774",13.0417781623396
"10775",13.4328769134924
"10778",12.5824798519325
"10779",13.6666334326371
"10780",13.3882030190921
"10783",12.8617494563617
"10786",13.4772220327807
"10787",12.8740608290289
"10788",13.3167890882485
"10789",12.8176743860781
"10794",13.9099427660418
"10795",14.5138761707588
"10798",13.2069282606818
"10799",13.5470709887801
"10800",13.0985813394709
"10801",13.4879317393635
"10802",13.4728587085166
"10803",12.3379916393699
"10804",12.4197780980639
"10805",14.8532903301158
"10806",13.583179287384
"10808",12.784364836875
"10810",12.8711860472031
"10814",13.3994227823611
"10817",13.9080784159577
"10818",13.6944496506862
"10819",13.15614422601
"10822",12.8610003767859
"10827",13.1312602265116
"10831",12.7515781536503
"10834",12.432796281843
"10839",13.1857967740317
"10842",13.6310965411626
"10844",13.6190697598703
"10846",13.2244807280088
"10849",12.9748898222572
"10851",13.1149702254797
"10854",13.6722971409274
"10858",13.4984832787394
"10859",13.6696222399814
"10860",12.8413101571919
"10863",13.0750196764121
"10864",12.9072890578364
"10868",13.1926536640587
"10869",12.8702398081213
"10871",13.9227938005102
"10872",13.6770408891364
"10873",13.2414313621485
"10876",13.5712369274616
"10877",12.9288258409693
"10881",13.6064837212401
"10885",13.6382616753311
"10886",12.7664061859526
"10887",12.3751454058841
"10888",13.6047396641036
"10889",12.7841426549719
"10890",12.4499559892466
"10893",12.9839257057697
"10894",13.0084223208718
"10896",13.663855557009
"10900",12.2670183567765
"10901",13.2675449736857
"10905",12.8684542888304
"10906",12.710929105959
"10908",13.5224974499866
"10915",13.657075364215
"10918",12.7600389364902
"10919",12.6892223636639
"10920",12.8578533047121
"10921",13.3911909153578
"10922",12.6220345911715
"10924",12.3950093321853
"10925",12.5888450075038
"10928",13.5241968518305
"10931",13.6413981817514
"10934",12.9999919953219
"10937",13.9115809110792
"10938",13.057881526582
"10942",13.3407429891914
"10947",12.845850157608
"10951",12.4919151986993
"10953",12.4963083576089
"10954",12.2904468254676
"10955",13.1609541500743
"10957",12.2017741874955
"10958",12.6780192197731
"10959",13.504434141422
"10962",13.5052063190394
"10963",13.3755134659888
"10964",13.1909471931637
"10968",12.629589053976
"10970",12.8590944533778
"10973",12.6202218601758
"10974",13.6351832538505
"10975",12.9575482906078
"10977",12.1481236464402
"10979",12.3245144463122
"10980",13.5094557112852
"10983",12.9933549623831
"10984",12.8459460512038
"10985",12.5546254373546
"10986",12.822501407539
"10989",13.1057921214169
"10990",12.8417273027153
"10991",13.1000542571517
"10994",12.6642664198654
"10995",12.8811307121853
"10996",12.3423721645475
"10997",13.0365754710625
"10999",13.0423791793459
"11000",12.6726174608031
"11001",12.6726174608031
"11002",13.5075992315544
"11003",13.9177723473763
"11006",12.8324722441123
"11011",14.5226006812584
"11013",12.6262354301511
"11018",12.8690068126439
"11019",13.3687258113608
"11020",13.3302096740346
"11021",13.1949213813008
"11022",12.8885421555295
"11023",13.0748913788105
"11024",12.9912714119277
"11028",12.7214889844091
"11030",13.8228788920065
"11031",13.2321954431609
"11034",12.3377589753199
"11035",12.6927323714849
"11040",12.5288515412792
"11042",13.3235038474799
"11045",12.0871066075122
"11047",13.1377664677518
"11048",12.7007463679831
"11049",13.7953632805149
"11053",13.2248913361465
"11054",14.2145817949614
"11055",12.5481252057564
"11060",13.7233609723927
"11062",13.3042345546556
"11063",12.3988568741629
"11064",12.3627961901219
"11065",13.6255666475153
"11066",13.8363929814393
"11067",12.6188434793566
"11069",12.9774225488766
"11070",13.066626144858
"11071",13.2008443139082
"11073",12.4964386387816
"11075",12.4235583333919
"11076",12.7020760742619
"11077",13.3692275953026
"11079",14.3388130863155
"11083",13.4813248460289
"11087",12.8337367947278
"11093",13.4557335733448
"11094",12.6545483638798
"11097",12.5431729055968
"11098",12.8105966286331
"11099",13.0282404533821
"11100",13.2073575318946
"11105",13.4267588413107
"11108",13.8330630755558
"11109",13.3906930463688
"11110",13.6105521625031
"11112",13.4563178791763
"11114",12.4374633709092
"11115",12.4846770578482
"11118",12.5121365970904
"11119",13.2147651659878
"11121",12.7543874644661
"11128",12.4042662955393
"11130",12.9602564615675
"11131",13.1909745285355
"11135",12.7379472309993
"11136",12.8705547751931
"11141",13.5002475127623
"11145",12.6123576830335
"11146",12.5886806356072
"11147",13.4366130565319
"11148",13.182107960696
"11149",13.6265717636215
"11150",12.7988080053549
"11152",13.0322482247227
"11154",12.7074470942609
"11155",13.215444382051
"11156",12.7838668744687
"11157",12.451770322253
"11158",13.6995635250545
"11162",13.0042190224046
"11164",13.6444811518828
"11165",12.1075120540059
"11167",13.5182949610404
"11168",12.5770129742327
"11169",14.4471375519212
"11170",13.3904728547211
"11175",13.3263337155759
"11177",12.9484017466333
"11178",12.7224733902444
"11179",13.3297587660696
"11180",13.6504401574734
"11185",13.2242516126877
"11188",12.8629207339225
"11189",12.7100784812397
"11190",12.6809127319422
"11191",13.6435433312089
"11196",13.2652466846211
"11198",13.7297764041515
"11201",12.6627536503806
"11203",14.1250770422785
"11205",13.572124288217
"11207",13.205338133545
"11208",13.0621689055804
"11212",12.3523501074846
"11213",13.3049148289236
"11214",12.7650800058532
"11215",13.8378763477121
"11217",12.3987627524323
"11218",12.8752343602709
"11219",13.355898922521
"11222",13.3242053396765
"11226",13.2130802723467
"11229",13.9203919940631
"11231",12.8573686757837
"11232",12.5322056072521
"11233",13.9740438566416
"11234",12.8498459002651
"11236",13.8117073410544
"11238",13.0120573166223
"11239",12.913315969977
"11244",13.1497069785042
"11249",13.3481662993744
"11250",12.7634827586558
"11251",13.687210766245
"11252",12.3799913289782
"11254",13.3346239162932
"11255",12.8626138939738
"11257",12.9759539556509
"11258",13.5632300603434
"11259",12.8285640296205
"11262",13.6550569480092
"11266",13.3536113141471
"11267",12.9697551920463
"11270",13.3155815063648
"11273",12.9267773387179
"11280",12.1139609366217
"11281",13.3548235287026
"11283",13.1977503084529
"11288",13.0069602452326
"11289",13.4128620017679
"11292",12.8062819535073
"11294",12.3115534278405
"11297",12.9176514007178
"11299",12.9458733805939
"11300",12.3256170384736
"11301",13.1435352732292
"11302",13.0615874139214
"11303",12.5802877902188
"11305",12.678018415486
"11308",12.8045130262619
"11309",14.4772539183216
"11313",13.5136721452292
"11314",12.1852931221005
"11316",13.8162785059291
"11317",13.5299967372659
"11321",13.467760589438
"11324",12.9828496729013
"11325",12.7312356972822
"11326",12.9579177260875
"11328",13.1944369824815
"11329",12.8955045009975
"11331",12.3583443199876
"11332",13.3651164880892
"11333",12.8955478174667
"11335",12.6809897848293
"11336",13.2335009593145
"11339",12.8255997585498
"11343",13.3633368256862
"11344",12.5117097012109
"11345",13.703582199061
"11346",13.6179264254423
"11347",12.3701158497706
"11349",12.571301104976
"11350",12.3970788792021
"11353",12.7447192328112
"11356",12.8471563913429
"11358",12.6913866785137
"11362",14.2300110700243
"11363",13.1670492474061
"11364",13.1054444624477
"11365",13.2776896870586
"11368",13.5917815482303
"11369",12.5991459788395
"11370",12.6908481672538
"11371",13.2941952353317
"11373",13.0674943306502
"11376",12.2625605631548
"11378",12.1319209080036
"11380",13.4104345677637
"11382",12.5189988361406
"11383",13.3182301867288
"11384",13.0799785992734
"11386",12.4910052958186
"11391",12.5634161962104
"11393",13.1544634970024
"11394",12.5742013201933
"11395",13.4466435783989
"11396",12.849756882063
"11398",12.6866285585403
"11399",13.2213349243983
"11402",13.4189619630116
"11404",13.3279126881117
"11405",13.0467250177654
"11406",12.7048996221692
"11407",13.416266846883
"11410",13.0136873696977
"11411",12.5929530922601
"11412",13.8654580244983
"11414",12.8962723248118
"11417",12.4777028719867
"11419",12.6571339373214
"11420",12.4931200158681
"11421",13.0639695132395
"11423",12.0173358625248
"11425",12.5635787029139
"11431",13.4007311856303
"11432",12.3894694392216
"11435",12.5052540093119
"11438",13.8381156800461
"11439",12.8184328431
"11440",13.26005535091
"11442",12.1782684673738
"11443",13.664023562301
"11444",13.5369365892587
"11445",13.3390843854265
"11446",13.035382621701
"11448",12.5338675665556
"11449",14.031916845321
"11452",12.53123300961
"11454",13.0865088820091
"11456",13.4389417537658
"11458",13.2350977115323
"11459",12.7149833013123
"11460",13.3734737586942
"11462",12.8124147408793
"11463",12.9840519076272
"11467",12.4273336547024
"11468",13.1317072969091
"11470",12.5204741869429
"11475",13.9072750230955
"11478",12.9836758084057
"11479",12.6641696174632
"11481",13.8842897937498
"11484",13.4294367729567
"11485",12.5426686825247
"11486",13.2799795381688
"11491",14.5770760279948
"11492",13.8701327481432
"11494",12.5277375388527
"11495",13.5332298988626
"11497",13.1678759269079
"11498",13.6462275204237
"11499",13.3161887799568
"11501",12.9950839273836
"11503",12.5576537067574
"11506",13.2085001583756
"11512",12.7864542936588
"11513",13.2636729998917
"11514",13.4301097575005
"11516",13.0003054812306
"11518",13.5190365998533
"11522",13.5583949326372
"11525",13.1579486067968
"11526",13.696819804815
"11527",13.1899876171947
"11529",13.0686969796137
"11530",12.5840701081506
"11531",12.534854681143
"11532",12.9058610742661
"11535",12.9299740969066
"11537",14.3098318779871
"11538",13.2016315553432
"11539",13.2038697184705
"11541",13.3423944063215
"11542",12.4258115034799
"11544",12.6336485015261
"11547",13.5912194165918
"11550",13.5174864423402
"11551",12.9813147606641
"11555",12.74570018269
